SeniorCitizen,tenure,MonthlyCharges,gender_Female,gender_Male,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,Churn_No,Churn_Yes,TotalCharges,clusters_4
0.0,0.041666666666666664,0.5731343283582089,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0266140350877193,3
0.0,0.9583333333333333,0.6208955223880598,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6508596491228071,1
0.0,0.013888888888888888,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.00801169590643275,3
1.0,1.0,0.9701492537313433,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9747368421052632,1
0.0,0.15277777777777776,0.5497512437810945,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.09456140350877193,3
0.0,0.986111111111111,0.6203980099502486,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6693099415204679,1
0.0,0.013888888888888888,0.5144278606965175,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.008181286549707604,3
0.0,0.4583333333333333,0.41094527363184075,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.22984210526315788,3
0.0,0.2222222222222222,0.007960199004975133,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03564912280701755,0
1.0,0.7777777777777777,0.7701492537313434,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6264795321637427,1
0.0,0.013888888888888888,0.01691542288557213,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0023333333333333335,0
0.0,0.06944444444444445,0.5154228855721392,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04096491228070175,3
0.0,0.7916666666666666,0.011442786069651711,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.12933333333333333,2
0.0,0.7777777777777777,0.17761194029850746,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23644444444444446,2
0.0,0.1111111111111111,0.753731343283582,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.087953216374269,3
0.0,0.3055555555555555,0.426865671641791,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1573450292397661,3
0.0,0.013888888888888888,0.014925373134328346,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.002309941520467836,0
0.0,0.5555555555555556,0.45621890547263677,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.29988304093567253,2
0.0,0.6388888888888888,0.014925373134328346,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.10625730994152047,2
0.0,0.875,0.014427860696517386,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1451578947368421,2
0.0,0.9444444444444444,0.9149253731343284,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8764444444444445,1
0.0,0.9583333333333333,0.8766169154228854,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8582631578947368,1
0.0,0.7777777777777777,0.7194029850746269,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5930760233918129,1
0.0,0.1388888888888889,0.4741293532338309,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.07707602339181287,3
0.0,0.875,0.8582089552238806,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.77,1
0.0,0.3333333333333333,0.34079601990049746,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1473684210526316,0
0.0,0.2638888888888889,0.37661691542288556,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12466666666666668,0
0.0,0.3055555555555555,0.7014925373134329,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2283625730994152,3
0.0,0.40277777777777773,0.6587064676616915,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2864385964912281,3
0.0,0.18055555555555555,0.5676616915422885,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.11449122807017544,3
0.0,0.9722222222222222,0.0771144278606965,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2128654970760234,2
0.0,0.6805555555555555,0.8074626865671642,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5696608187134503,1
1.0,0.5972222222222222,0.908457711442786,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.550953216374269,1
0.0,0.041666666666666664,0.013432835820895522,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0068771929824561415,0
0.0,0.5833333333333333,0.546268656716418,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3593333333333334,1
0.0,0.7916666666666666,0.3621890547263681,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.36433333333333334,2
1.0,0.027777777777777776,0.4791044776119403,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01553216374269006,3
0.0,1.0,0.9681592039800994,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9730526315789475,1
1.0,0.6388888888888888,0.8577114427860696,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.561953216374269,1
1.0,0.9166666666666666,0.8139303482587064,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7723157894736843,1
0.0,0.861111111111111,0.8333333333333334,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7396491228070176,1
0.0,1.0,0.7253731343283583,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7675789473684211,1
0.0,0.4861111111111111,0.7109452736318408,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.36719298245614035,3
0.0,0.2361111111111111,0.7159203980099502,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1793450292397661,3
0.0,1.0,0.7378109452736319,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7781052631578947,1
0.0,0.38888888888888884,0.01641791044776117,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.06516959064327485,0
0.0,0.7777777777777777,0.06865671641791044,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1647251461988304,2
0.0,0.4305555555555555,0.6129353233830845,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.28951461988304095,3
0.0,0.625,0.005970149253731349,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.09921052631578949,2
0.0,0.013888888888888888,0.07462686567164178,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0030116959064327487,0
0.0,0.027777777777777776,0.3119402985074627,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01160233918128655,0
0.0,0.08333333333333333,0.026865671641791017,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.014701754385964912,0
0.0,0.6666666666666666,0.7840796019900497,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5448421052631579,1
0.0,0.3472222222222222,0.07114427860696515,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07426900584795322,0
0.0,0.8888888888888888,0.014427860696517386,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.14746198830409357,2
0.0,0.6944444444444444,0.16666666666666663,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.20467836257309943,2
0.0,0.7222222222222222,0.8258706467661691,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6157894736842106,1
1.0,0.05555555555555555,0.5169154228855721,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.032842105263157895,3
1.0,0.4444444444444444,0.7233830845771144,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3403976608187135,3
0.0,0.625,0.553233830845771,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.38868421052631574,1
0.0,0.125,0.6945273631840796,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09268421052631579,3
1.0,0.9166666666666666,0.872636815920398,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8178596491228071,1
0.0,0.041666666666666664,0.7323383084577114,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.03222807017543859,3
0.0,0.75,0.01840796019900498,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.12694736842105264,2
0.0,0.013888888888888888,0.21741293532338307,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004690058479532164,0
0.0,0.8888888888888888,0.9159203980099503,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8256374269005848,1
1.0,0.4305555555555555,0.5537313432835821,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.26794152046783626,3
0.0,0.19444444444444442,0.7119402985074627,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.14704093567251464,3
0.0,0.16666666666666666,0.6656716417910448,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.11950877192982458,3
1.0,0.9305555555555555,0.4248756218905473,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4776198830409357,2
0.0,0.4861111111111111,0.5373134328358209,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.29576023391812867,3
0.0,0.625,0.5502487562189055,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.38710526315789473,1
0.0,0.1388888888888889,0.2761194029850746,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05380116959064328,0
1.0,0.40277777777777773,0.4009950248756219,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1985906432748538,3
0.0,0.3333333333333333,0.06318407960199005,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.06905263157894738,0
0.0,0.9166666666666666,0.014925373134328346,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1524561403508772,2
0.0,0.7083333333333333,0.6776119402985074,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5150701754385965,1
0.0,0.625,0.07213930348258707,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13421052631578947,2
0.0,0.6805555555555555,0.007462686567164173,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1088888888888889,2
0.0,0.40277777777777773,0.012935323383084563,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.06630994152046785,0
0.0,0.5555555555555556,0.9139303482587063,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5150877192982456,1
1.0,0.5138888888888888,0.7791044776119402,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4178187134502924,1
0.0,0.3472222222222222,0.5124378109452736,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.20394736842105263,3
0.0,0.3055555555555555,0.3218905472636816,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13019883040935673,0
0.0,1.0,0.47114427860696506,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5524210526315789,1
0.0,0.09722222222222221,0.21741293532338307,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03283040935672515,0
0.0,0.4583333333333333,0.635323383084577,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.31687719298245615,3
0.0,0.3194444444444444,0.6054726368159203,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.21278362573099416,3
1.0,0.3333333333333333,0.8258706467661691,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.28421052631578947,3
0.0,0.013888888888888888,0.6099502487562188,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.009304093567251462,3
0.0,0.9583333333333333,0.7203980099502488,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.731561403508772,1
0.0,0.041666666666666664,0.02288557213930348,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0072105263157894745,0
0.0,0.7777777777777777,0.572139303482587,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.496140350877193,1
0.0,0.9027777777777777,0.9129353233830845,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8362573099415205,1
0.0,0.986111111111111,0.025870646766169153,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.173140350877193,2
1.0,0.19444444444444442,0.617910447761194,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1315672514619883,3
0.0,0.027777777777777776,0.5164179104477612,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0164093567251462,3
0.0,0.4444444444444444,0.6547263681592039,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.31457309941520467,3
0.0,0.5555555555555556,0.4895522388059702,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3155555555555556,1
0.0,0.013888888888888888,0.02487562189054726,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0024269005847953216,0
0.0,0.013888888888888888,0.7049751243781094,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.010421052631578947,3
0.0,0.09722222222222221,0.5139303482587065,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.05722807017543861,3
0.0,0.20833333333333331,0.32686567164179103,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08964912280701755,0
0.0,0.2361111111111111,0.7577114427860697,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.18769590643274855,3
0.0,0.2638888888888889,0.5970149253731343,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1738888888888889,3
0.0,0.986111111111111,0.072636815920398,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.21216959064327487,2
0.0,0.75,0.41542288557213924,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.37894736842105264,2
0.0,0.4305555555555555,0.7194029850746269,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.32830994152046783,3
0.0,0.15277777777777776,0.5786069651741294,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09829239766081872,3
1.0,0.25,0.663681592039801,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1788421052631579,3
1.0,1.0,0.9139303482587063,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9271578947368421,1
1.0,0.986111111111111,0.8099502487562189,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8275029239766083,1
1.0,0.06944444444444445,0.27014925373134324,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02654970760233918,0
0.0,0.5277777777777778,0.5049751243781094,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3066666666666667,3
0.0,0.06944444444444445,0.3024875621890547,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02845029239766082,0
1.0,0.027777777777777776,0.2577114427860696,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01032748538011696,0
1.0,0.7222222222222222,0.41393034825870645,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36400000000000005,2
1.0,0.1111111111111111,0.572139303482587,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.07087719298245615,3
0.0,0.9444444444444444,0.6208955223880598,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6414269005847955,1
0.0,0.9583333333333333,0.02288557213930348,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1658421052631579,2
0.0,0.5833333333333333,0.4791044776119403,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3261754385964913,1
0.0,0.6944444444444444,0.8154228855721393,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5859649122807018,1
0.0,0.013888888888888888,0.008457711442786064,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.002233918128654971,0
1.0,0.013888888888888888,0.617412935323383,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.009391812865497076,3
0.0,0.4583333333333333,0.2616915422885572,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17194736842105263,2
0.0,0.09722222222222221,0.020895522388059695,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.016660818713450296,0
0.0,0.8888888888888888,0.7318407960199005,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6871578947368421,1
0.0,0.013888888888888888,0.5636815920398011,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.008760233918128656,3
0.0,0.8194444444444444,0.019402985074626844,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13939181286549707,2
0.0,0.08333333333333333,0.31940298507462683,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.035333333333333335,0
0.0,0.041666666666666664,0.00547263681592039,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.006596491228070177,0
0.0,0.20833333333333331,0.021890547263681587,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03587719298245614,0
0.0,0.18055555555555555,0.4626865671641791,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.09845029239766083,3
0.0,0.3194444444444444,0.800497512437811,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2655087719298246,3
1.0,0.4305555555555555,0.708457711442786,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3243216374269006,3
0.0,0.40277777777777773,0.4029850746268656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.19926900584795323,3
0.0,0.6805555555555555,0.024378109452736302,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.11863157894736842,2
0.0,0.7777777777777777,0.6701492537313432,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5606549707602339,1
0.0,0.875,0.617412935323383,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5916842105263158,1
0.0,0.875,0.6124378109452736,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.588,1
1.0,0.3333333333333333,0.6129353233830845,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.22414035087719297,3
1.0,0.5,0.3567164179104477,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22778947368421054,2
1.0,0.125,0.6228855721393034,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.08510526315789474,3
0.0,0.041666666666666664,0.06467661691542287,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.008684210526315789,0
0.0,0.29166666666666663,0.6233830845771144,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.19870175438596493,3
0.0,0.18055555555555555,0.062189054726368154,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0372514619883041,0
0.0,0.013888888888888888,0.018905472636815884,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0023567251461988304,0
0.0,0.3472222222222222,0.01791044776119402,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.058625730994152046,0
0.0,0.986111111111111,0.013432835820895522,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1627602339181287,2
0.0,0.9166666666666666,0.9557213930348257,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8823157894736843,1
